PUBCHEM.COMPOUND:5793	NCBIGene:6518
PUBCHEM.COMPOUND:6613	NCBIGene:79646
PUBCHEM.COMPOUND:33032	NCBIGene:3744
PUBCHEM.COMPOUND:644065	NCBIGene:3030
PUBCHEM.COMPOUND:175	NCBIGene:7486
PUBCHEM.COMPOUND:597	NCBIGene:6996
PUBCHEM.COMPOUND:783	NCBIGene:3162
PUBCHEM.COMPOUND:784	NCBIGene:3046
PUBCHEM.COMPOUND:174	NCBIGene:10121
PUBCHEM.COMPOUND:1117	NCBIGene:23028
PUBCHEM.COMPOUND:977	NCBIGene:2155
PUBCHEM.COMPOUND:6287	NCBIGene:57176
PUBCHEM.COMPOUND:70	NCBIGene:5161
PUBCHEM.COMPOUND:174	NCBIGene:114294
PUBCHEM.COMPOUND:1102	NCBIGene:153
PUBCHEM.COMPOUND:689043	NCBIGene:9356
PUBCHEM.COMPOUND:68841	NCBIGene:6906
PUBCHEM.COMPOUND:92153	NCBIGene:65985
PUBCHEM.COMPOUND:5202	NCBIGene:84109
PUBCHEM.COMPOUND:871	NCBIGene:5207
PUBCHEM.COMPOUND:174	NCBIGene:123624
PUBCHEM.COMPOUND:222528	NCBIGene:8854
PUBCHEM.COMPOUND:943	NCBIGene:79693
PUBCHEM.COMPOUND:439230	NCBIGene:56729
PUBCHEM.COMPOUND:6083	NCBIGene:64326
PUBCHEM.COMPOUND:187	NCBIGene:1142
PUBCHEM.COMPOUND:5280934	NCBIGene:5322
PUBCHEM.COMPOUND:602	NCBIGene:196294
PUBCHEM.COMPOUND:91493	NCBIGene:22934
PUBCHEM.COMPOUND:1117	NCBIGene:442425
PUBCHEM.COMPOUND:5281	NCBIGene:5465
PUBCHEM.COMPOUND:6047	NCBIGene:1812
PUBCHEM.COMPOUND:6022	NCBIGene:5565
PUBCHEM.COMPOUND:6022	NCBIGene:6390
PUBCHEM.COMPOUND:60961	NCBIGene:57665
PUBCHEM.COMPOUND:6322	NCBIGene:5685
PUBCHEM.COMPOUND:65091	NCBIGene:1635
PUBCHEM.COMPOUND:68841	NCBIGene:1739
PUBCHEM.COMPOUND:971	NCBIGene:5106
PUBCHEM.COMPOUND:13849	NCBIGene:146
PUBCHEM.COMPOUND:187	NCBIGene:8698
PUBCHEM.COMPOUND:1052	NCBIGene:57026
PUBCHEM.COMPOUND:177	NCBIGene:100529097
PUBCHEM.COMPOUND:643975	NCBIGene:8309
PUBCHEM.COMPOUND:311	NCBIGene:8789
PUBCHEM.COMPOUND:977	NCBIGene:3065
PUBCHEM.COMPOUND:175	NCBIGene:152831
PUBCHEM.COMPOUND:188966	NCBIGene:7371
PUBCHEM.COMPOUND:6131	NCBIGene:79590
PUBCHEM.COMPOUND:444795	NCBIGene:9052
PUBCHEM.COMPOUND:7405	NCBIGene:22977
PUBCHEM.COMPOUND:175	NCBIGene:10202
PUBCHEM.COMPOUND:5957	NCBIGene:53822
PUBCHEM.COMPOUND:679	NCBIGene:643834
PUBCHEM.COMPOUND:5892	NCBIGene:411
PUBCHEM.COMPOUND:6031	NCBIGene:4832
PUBCHEM.COMPOUND:177	NCBIGene:8989
PUBCHEM.COMPOUND:784	NCBIGene:5161
PUBCHEM.COMPOUND:283	NCBIGene:2146
PUBCHEM.COMPOUND:6076	NCBIGene:140894
PUBCHEM.COMPOUND:1172	NCBIGene:6240
PUBCHEM.COMPOUND:6022	NCBIGene:7531
PUBCHEM.COMPOUND:977	NCBIGene:23127
PUBCHEM.COMPOUND:5280934	NCBIGene:137902
PUBCHEM.COMPOUND:5280343	NCBIGene:27035
PUBCHEM.COMPOUND:6306	NCBIGene:9521
PUBCHEM.COMPOUND:753	NCBIGene:2984
PUBCHEM.COMPOUND:31401	NCBIGene:2566
PUBCHEM.COMPOUND:441	NCBIGene:6366
PUBCHEM.COMPOUND:312	NCBIGene:79730
PUBCHEM.COMPOUND:280	NCBIGene:6120
PUBCHEM.COMPOUND:222	NCBIGene:8737
PUBCHEM.COMPOUND:175	NCBIGene:90141
PUBCHEM.COMPOUND:5280450	NCBIGene:2168
PUBCHEM.COMPOUND:937	NCBIGene:3250
PUBCHEM.COMPOUND:6076	NCBIGene:3274
PUBCHEM.COMPOUND:6134	NCBIGene:3960
PUBCHEM.COMPOUND:6022	NCBIGene:800
PUBCHEM.COMPOUND:312	NCBIGene:79633
PUBCHEM.COMPOUND:736715	NCBIGene:3034
PUBCHEM.COMPOUND:446013	NCBIGene:79944
PUBCHEM.COMPOUND:5892	NCBIGene:3752
PUBCHEM.COMPOUND:5951	NCBIGene:6878
PUBCHEM.COMPOUND:5280343	NCBIGene:7317
PUBCHEM.COMPOUND:5957	NCBIGene:57497
PUBCHEM.COMPOUND:985	NCBIGene:6095
PUBCHEM.COMPOUND:174	NCBIGene:10446
PUBCHEM.COMPOUND:222	NCBIGene:164633
PUBCHEM.COMPOUND:774	NCBIGene:1234
PUBCHEM.COMPOUND:750	NCBIGene:122706
PUBCHEM.COMPOUND:5957	NCBIGene:2962
PUBCHEM.COMPOUND:379	NCBIGene:219
PUBCHEM.COMPOUND:6022	NCBIGene:5985
PUBCHEM.COMPOUND:679	NCBIGene:3576
PUBCHEM.COMPOUND:92824	NCBIGene:390110
PUBCHEM.COMPOUND:175	NCBIGene:10500
PUBCHEM.COMPOUND:936	NCBIGene:64802
PUBCHEM.COMPOUND:768	NCBIGene:653689
PUBCHEM.COMPOUND:175	NCBIGene:57182
PUBCHEM.COMPOUND:1172	NCBIGene:3669
PUBCHEM.COMPOUND:5957	NCBIGene:347731
PUBCHEM.COMPOUND:115254	NCBIGene:79717
PUBCHEM.COMPOUND:784	NCBIGene:3741
PUBCHEM.COMPOUND:875	NCBIGene:3065
PUBCHEM.COMPOUND:6022	NCBIGene:57576
PUBCHEM.COMPOUND:65070	NCBIGene:4832
PUBCHEM.COMPOUND:9700	NCBIGene:81875
PUBCHEM.COMPOUND:445638	NCBIGene:6423
PUBCHEM.COMPOUND:784	NCBIGene:5933
PUBCHEM.COMPOUND:6322	NCBIGene:10197
PUBCHEM.COMPOUND:6022	NCBIGene:3842
PUBCHEM.COMPOUND:753	NCBIGene:55835
PUBCHEM.COMPOUND:937	NCBIGene:6755
PUBCHEM.COMPOUND:175	NCBIGene:10672
PUBCHEM.COMPOUND:1190	NCBIGene:100526794
PUBCHEM.COMPOUND:71080	NCBIGene:57115
PUBCHEM.COMPOUND:586	NCBIGene:27330
PUBCHEM.COMPOUND:871	NCBIGene:6403
PUBCHEM.COMPOUND:311	NCBIGene:7157
PUBCHEM.COMPOUND:18950	NCBIGene:3101
PUBCHEM.COMPOUND:785	NCBIGene:7124
PUBCHEM.COMPOUND:9903	NCBIGene:5747
PUBCHEM.COMPOUND:175	NCBIGene:374955
PUBCHEM.COMPOUND:5810	NCBIGene:51728
PUBCHEM.COMPOUND:107737	NCBIGene:5335
PUBCHEM.COMPOUND:6022	NCBIGene:11200
PUBCHEM.COMPOUND:602	NCBIGene:94025
PUBCHEM.COMPOUND:87642	NCBIGene:129642
PUBCHEM.COMPOUND:124886	NCBIGene:56479
PUBCHEM.COMPOUND:175	NCBIGene:26063
PUBCHEM.COMPOUND:445639	NCBIGene:348
PUBCHEM.COMPOUND:60961	NCBIGene:1236
PUBCHEM.COMPOUND:7427	NCBIGene:6320
PUBCHEM.COMPOUND:1060	NCBIGene:1528
PUBCHEM.COMPOUND:5793	NCBIGene:5054
PUBCHEM.COMPOUND:681	NCBIGene:2353
PUBCHEM.COMPOUND:119	NCBIGene:66008
PUBCHEM.COMPOUND:439207	NCBIGene:9352
PUBCHEM.COMPOUND:177	NCBIGene:55811
PUBCHEM.COMPOUND:175	NCBIGene:2262
PUBCHEM.COMPOUND:441	NCBIGene:50837
PUBCHEM.COMPOUND:312	NCBIGene:115024
PUBCHEM.COMPOUND:312	NCBIGene:25778
PUBCHEM.COMPOUND:17473	NCBIGene:3038
PUBCHEM.COMPOUND:6131	NCBIGene:83992
PUBCHEM.COMPOUND:1176	NCBIGene:1719
PUBCHEM.COMPOUND:311	NCBIGene:6303
PUBCHEM.COMPOUND:312	NCBIGene:6508
PUBCHEM.COMPOUND:5960	NCBIGene:2915
PUBCHEM.COMPOUND:6022	NCBIGene:1158
PUBCHEM.COMPOUND:312	NCBIGene:9085
PUBCHEM.COMPOUND:612	NCBIGene:8843
PUBCHEM.COMPOUND:5957	NCBIGene:10055
PUBCHEM.COMPOUND:370	NCBIGene:847
PUBCHEM.COMPOUND:175	NCBIGene:1672
PUBCHEM.COMPOUND:1117	NCBIGene:653427
PUBCHEM.COMPOUND:996	NCBIGene:440387
PUBCHEM.COMPOUND:643975	NCBIGene:6241
PUBCHEM.COMPOUND:6022	NCBIGene:81027
PUBCHEM.COMPOUND:644066	NCBIGene:83401
PUBCHEM.COMPOUND:159296	ENSEMBL:ENSG00000258674
PUBCHEM.COMPOUND:174	NCBIGene:55243
PUBCHEM.COMPOUND:3246323	NCBIGene:324
PUBCHEM.COMPOUND:439153	NCBIGene:594
PUBCHEM.COMPOUND:6022	NCBIGene:5634
PUBCHEM.COMPOUND:724	NCBIGene:360
PUBCHEM.COMPOUND:439153	NCBIGene:128240
PUBCHEM.COMPOUND:222528	NCBIGene:136
PUBCHEM.COMPOUND:12594	NCBIGene:1586
PUBCHEM.COMPOUND:6022	NCBIGene:5598
PUBCHEM.COMPOUND:312	NCBIGene:5004
PUBCHEM.COMPOUND:6306	NCBIGene:5715
PUBCHEM.COMPOUND:87642	NCBIGene:1060
PUBCHEM.COMPOUND:9750	NCBIGene:2982
PUBCHEM.COMPOUND:68841	NCBIGene:5224
PUBCHEM.COMPOUND:10786	NCBIGene:4860
PUBCHEM.COMPOUND:1051	NCBIGene:134637
PUBCHEM.COMPOUND:6288	NCBIGene:5685
PUBCHEM.COMPOUND:171548	NCBIGene:3141
PUBCHEM.COMPOUND:5958	NCBIGene:2821
PUBCHEM.COMPOUND:283	NCBIGene:10020
PUBCHEM.COMPOUND:5793	NCBIGene:3101
PUBCHEM.COMPOUND:239	NCBIGene:2987
PUBCHEM.COMPOUND:5997	NCBIGene:9420
PUBCHEM.COMPOUND:6022	NCBIGene:1021
PUBCHEM.COMPOUND:174	NCBIGene:79598
PUBCHEM.COMPOUND:5957	NCBIGene:143471
PUBCHEM.COMPOUND:936	NCBIGene:2288
PUBCHEM.COMPOUND:311	NCBIGene:1358
PUBCHEM.COMPOUND:985	NCBIGene:1910
PUBCHEM.COMPOUND:5962	NCBIGene:10121
PUBCHEM.COMPOUND:64689	NCBIGene:277
PUBCHEM.COMPOUND:985	NCBIGene:7097
PUBCHEM.COMPOUND:702	NCBIGene:116443
PUBCHEM.COMPOUND:283	NCBIGene:26330
PUBCHEM.COMPOUND:51	NCBIGene:57413
PUBCHEM.COMPOUND:487	NCBIGene:223
PUBCHEM.COMPOUND:689043	NCBIGene:246
PUBCHEM.COMPOUND:783	NCBIGene:5287
PUBCHEM.COMPOUND:312	NCBIGene:9618
PUBCHEM.COMPOUND:222	NCBIGene:4137
PUBCHEM.COMPOUND:936	NCBIGene:3316
PUBCHEM.COMPOUND:5317750	NCBIGene:4322
PUBCHEM.COMPOUND:1117	NCBIGene:3597
PUBCHEM.COMPOUND:887	NCBIGene:3817
PUBCHEM.COMPOUND:1150	NCBIGene:9287
PUBCHEM.COMPOUND:1117	NCBIGene:6472
PUBCHEM.COMPOUND:1117	NCBIGene:57609
PUBCHEM.COMPOUND:444795	NCBIGene:973
PUBCHEM.COMPOUND:5957	NCBIGene:6141
PUBCHEM.COMPOUND:943	NCBIGene:2932
PUBCHEM.COMPOUND:127	NCBIGene:2019
PUBCHEM.COMPOUND:187	NCBIGene:2149
PUBCHEM.COMPOUND:444972	NCBIGene:2049
PUBCHEM.COMPOUND:6022	NCBIGene:118460
PUBCHEM.COMPOUND:94214	NCBIGene:30835
PUBCHEM.COMPOUND:71077	NCBIGene:65985
PUBCHEM.COMPOUND:175	NCBIGene:3075
PUBCHEM.COMPOUND:5793	NCBIGene:26471
PUBCHEM.COMPOUND:6106	NCBIGene:5711
PUBCHEM.COMPOUND:280	NCBIGene:9415
PUBCHEM.COMPOUND:887	NCBIGene:29994
PUBCHEM.COMPOUND:59	NCBIGene:441531
PUBCHEM.COMPOUND:312	NCBIGene:90019
PUBCHEM.COMPOUND:774	NCBIGene:3274
PUBCHEM.COMPOUND:5957	NCBIGene:54606
PUBCHEM.COMPOUND:753	NCBIGene:5740
PUBCHEM.COMPOUND:174	NCBIGene:8623
PUBCHEM.COMPOUND:5280343	NCBIGene:4792
PUBCHEM.COMPOUND:222	NCBIGene:988
PUBCHEM.COMPOUND:175	NCBIGene:23243
PUBCHEM.COMPOUND:825	NCBIGene:6917
PUBCHEM.COMPOUND:867	NCBIGene:340562
PUBCHEM.COMPOUND:174	NCBIGene:6295
PUBCHEM.COMPOUND:177	NCBIGene:717
PUBCHEM.COMPOUND:33032	NCBIGene:3735
PUBCHEM.COMPOUND:6119	NCBIGene:1329
PUBCHEM.COMPOUND:312	NCBIGene:60482
PUBCHEM.COMPOUND:440936	NCBIGene:10563
PUBCHEM.COMPOUND:5957	NCBIGene:594857
PUBCHEM.COMPOUND:985	NCBIGene:5595
PUBCHEM.COMPOUND:6131	NCBIGene:257629
PUBCHEM.COMPOUND:750	NCBIGene:54363
PUBCHEM.COMPOUND:6140	NCBIGene:254827
PUBCHEM.COMPOUND:5957	NCBIGene:10598
PUBCHEM.COMPOUND:5957	NCBIGene:6920
PUBCHEM.COMPOUND:174	NCBIGene:57584
PUBCHEM.COMPOUND:6305	NCBIGene:64969
PUBCHEM.COMPOUND:177	NCBIGene:2161
PUBCHEM.COMPOUND:1117	ENSEMBL:ENSG00000267618
PUBCHEM.COMPOUND:702	NCBIGene:467
PUBCHEM.COMPOUND:1117	NCBIGene:7429
PUBCHEM.COMPOUND:1117	NCBIGene:79083
PUBCHEM.COMPOUND:283	NCBIGene:9407
PUBCHEM.COMPOUND:5957	NCBIGene:7474
PUBCHEM.COMPOUND:305	NCBIGene:5864
PUBCHEM.COMPOUND:679	NCBIGene:6916
PUBCHEM.COMPOUND:3893	NCBIGene:128
PUBCHEM.COMPOUND:439153	NCBIGene:3155
PUBCHEM.COMPOUND:751	NCBIGene:283209
PUBCHEM.COMPOUND:6031	NCBIGene:9127
PUBCHEM.COMPOUND:5957	NCBIGene:29028
PUBCHEM.COMPOUND:1117	NCBIGene:51204
PUBCHEM.COMPOUND:65070	NCBIGene:5439
PUBCHEM.COMPOUND:174	NCBIGene:85397
PUBCHEM.COMPOUND:289	NCBIGene:1312
PUBCHEM.COMPOUND:51	NCBIGene:55662
PUBCHEM.COMPOUND:1195	NCBIGene:4597
PUBCHEM.COMPOUND:5957	NCBIGene:961
PUBCHEM.COMPOUND:5957	NCBIGene:53354
PUBCHEM.COMPOUND:60961	NCBIGene:111
PUBCHEM.COMPOUND:679	NCBIGene:847
PUBCHEM.COMPOUND:5280450	NCBIGene:29785
PUBCHEM.COMPOUND:1051	NCBIGene:5709
PUBCHEM.COMPOUND:1172	NCBIGene:84618
PUBCHEM.COMPOUND:5957	NCBIGene:5756
PUBCHEM.COMPOUND:84571	NCBIGene:139716
PUBCHEM.COMPOUND:10214	NCBIGene:51193
PUBCHEM.COMPOUND:1146	NCBIGene:10410
PUBCHEM.COMPOUND:5789	NCBIGene:1950
PUBCHEM.COMPOUND:439155	NCBIGene:5432
PUBCHEM.COMPOUND:24154	NCBIGene:51083
PUBCHEM.COMPOUND:6022	NCBIGene:79861
PUBCHEM.COMPOUND:311	NCBIGene:126917
PUBCHEM.COMPOUND:977	NCBIGene:54890
PUBCHEM.COMPOUND:1051	NCBIGene:23042
PUBCHEM.COMPOUND:5962	NCBIGene:9682
PUBCHEM.COMPOUND:312	NCBIGene:1889
PUBCHEM.COMPOUND:222	NCBIGene:1373
PUBCHEM.COMPOUND:444493	NCBIGene:55166
PUBCHEM.COMPOUND:774	NCBIGene:8673
PUBCHEM.COMPOUND:312	NCBIGene:8331
PUBCHEM.COMPOUND:985	NCBIGene:29841
PUBCHEM.COMPOUND:3848	NCBIGene:6136
PUBCHEM.COMPOUND:311	NCBIGene:114049
PUBCHEM.COMPOUND:5957	NCBIGene:6795
PUBCHEM.COMPOUND:92824	NCBIGene:56267
PUBCHEM.COMPOUND:597	NCBIGene:1635
PUBCHEM.COMPOUND:753	NCBIGene:2720
PUBCHEM.COMPOUND:5957	NCBIGene:283927
PUBCHEM.COMPOUND:187	NCBIGene:5917
PUBCHEM.COMPOUND:1117	NCBIGene:55959
PUBCHEM.COMPOUND:11005	NCBIGene:1311
PUBCHEM.COMPOUND:774	NCBIGene:8620
PUBCHEM.COMPOUND:1117	NCBIGene:9093
PUBCHEM.COMPOUND:977	NCBIGene:6649
PUBCHEM.COMPOUND:985	NCBIGene:5729
PUBCHEM.COMPOUND:1117	NCBIGene:84868
PUBCHEM.COMPOUND:444493	NCBIGene:4669
PUBCHEM.COMPOUND:6238	NCBIGene:367
PUBCHEM.COMPOUND:312	NCBIGene:487
PUBCHEM.COMPOUND:312	NCBIGene:11112
PUBCHEM.COMPOUND:783	NCBIGene:2539
PUBCHEM.COMPOUND:445639	NCBIGene:5881
PUBCHEM.COMPOUND:3848	NCBIGene:2792
PUBCHEM.COMPOUND:1117	NCBIGene:8323
PUBCHEM.COMPOUND:53297342	NCBIGene:2678
PUBCHEM.COMPOUND:145742	NCBIGene:408
PUBCHEM.COMPOUND:6267	NCBIGene:6418
PUBCHEM.COMPOUND:175	NCBIGene:8850
PUBCHEM.COMPOUND:1167	NCBIGene:4060
PUBCHEM.COMPOUND:439155	NCBIGene:1786
PUBCHEM.COMPOUND:5960	NCBIGene:5687
PUBCHEM.COMPOUND:96	NCBIGene:3158
PUBCHEM.COMPOUND:1084	NCBIGene:874
PUBCHEM.COMPOUND:13711	NCBIGene:26007
PUBCHEM.COMPOUND:177	NCBIGene:143471
PUBCHEM.COMPOUND:6022	NCBIGene:166614
PUBCHEM.COMPOUND:753	NCBIGene:160418
PUBCHEM.COMPOUND:311	NCBIGene:64577
PUBCHEM.COMPOUND:444493	NCBIGene:162466
PUBCHEM.COMPOUND:5202	NCBIGene:5468
PUBCHEM.COMPOUND:867	NCBIGene:126133
PUBCHEM.COMPOUND:875	NCBIGene:5536
PUBCHEM.COMPOUND:283	NCBIGene:132789
PUBCHEM.COMPOUND:71080	NCBIGene:5527
PUBCHEM.COMPOUND:87642	NCBIGene:5162
PUBCHEM.COMPOUND:1117	NCBIGene:23013
PUBCHEM.COMPOUND:5280443	NCBIGene:80351
PUBCHEM.COMPOUND:5960	NCBIGene:5721
PUBCHEM.COMPOUND:5280413	NCBIGene:23590
PUBCHEM.COMPOUND:783	NCBIGene:4712
PUBCHEM.COMPOUND:783	NCBIGene:56339
PUBCHEM.COMPOUND:174	NCBIGene:79802
PUBCHEM.COMPOUND:753	NCBIGene:23057
PUBCHEM.COMPOUND:964	NCBIGene:7167
PUBCHEM.COMPOUND:312	NCBIGene:27257
PUBCHEM.COMPOUND:177	NCBIGene:6141
PUBCHEM.COMPOUND:51	NCBIGene:219
PUBCHEM.COMPOUND:743	NCBIGene:126917
PUBCHEM.COMPOUND:6022	NCBIGene:10120
PUBCHEM.COMPOUND:896	NCBIGene:2697
PUBCHEM.COMPOUND:5280343	NCBIGene:9131
PUBCHEM.COMPOUND:5202	NCBIGene:183
PUBCHEM.COMPOUND:445639	NCBIGene:114
PUBCHEM.COMPOUND:64689	NCBIGene:6441
PUBCHEM.COMPOUND:175	NCBIGene:55703
PUBCHEM.COMPOUND:5280445	NCBIGene:2308
PUBCHEM.COMPOUND:174	NCBIGene:7403
PUBCHEM.COMPOUND:612	NCBIGene:7915
PUBCHEM.COMPOUND:68841	NCBIGene:368
PUBCHEM.COMPOUND:753	NCBIGene:64714
PUBCHEM.COMPOUND:783	NCBIGene:3099
PUBCHEM.COMPOUND:3848	NCBIGene:51154
PUBCHEM.COMPOUND:60961	NCBIGene:2642
PUBCHEM.COMPOUND:9903	NCBIGene:4780
PUBCHEM.COMPOUND:6031	NCBIGene:8818
PUBCHEM.COMPOUND:10214	NCBIGene:166012
PUBCHEM.COMPOUND:312	NCBIGene:10269
PUBCHEM.COMPOUND:312	NCBIGene:11096
PUBCHEM.COMPOUND:702	NCBIGene:627
PUBCHEM.COMPOUND:689043	NCBIGene:54575
PUBCHEM.COMPOUND:1117	NCBIGene:51451
PUBCHEM.COMPOUND:71080	NCBIGene:347273
PUBCHEM.COMPOUND:174	NCBIGene:131
PUBCHEM.COMPOUND:5997	NCBIGene:7421
PUBCHEM.COMPOUND:175	NCBIGene:54935
PUBCHEM.COMPOUND:753	NCBIGene:5409
PUBCHEM.COMPOUND:6083	NCBIGene:51366
PUBCHEM.COMPOUND:784	NCBIGene:501
PUBCHEM.COMPOUND:5280450	NCBIGene:2262
PUBCHEM.COMPOUND:985	NCBIGene:5244
PUBCHEM.COMPOUND:1117	NCBIGene:128637
PUBCHEM.COMPOUND:283	NCBIGene:3339
PUBCHEM.COMPOUND:311	NCBIGene:2821
PUBCHEM.COMPOUND:6329	NCBIGene:654364
PUBCHEM.COMPOUND:985	NCBIGene:5737
PUBCHEM.COMPOUND:5957	NCBIGene:55997
PUBCHEM.COMPOUND:977	NCBIGene:5290
PUBCHEM.COMPOUND:784	NCBIGene:5366
PUBCHEM.COMPOUND:668	NCBIGene:8443
PUBCHEM.COMPOUND:175	NCBIGene:1506
PUBCHEM.COMPOUND:145068	NCBIGene:8654
PUBCHEM.COMPOUND:5957	NCBIGene:10121
PUBCHEM.COMPOUND:311	NCBIGene:23
PUBCHEM.COMPOUND:6022	NCBIGene:8636
PUBCHEM.COMPOUND:61503	NCBIGene:80896
PUBCHEM.COMPOUND:783	NCBIGene:2146
PUBCHEM.COMPOUND:9958	NCBIGene:1312
PUBCHEM.COMPOUND:779	NCBIGene:89941
PUBCHEM.COMPOUND:6131	NCBIGene:100310846
PUBCHEM.COMPOUND:750	NCBIGene:3359
PUBCHEM.COMPOUND:312	NCBIGene:9367
PUBCHEM.COMPOUND:825	NCBIGene:1301
PUBCHEM.COMPOUND:774	NCBIGene:4295
PUBCHEM.COMPOUND:445638	NCBIGene:4846
PUBCHEM.COMPOUND:6022	NCBIGene:1910
PUBCHEM.COMPOUND:1172	NCBIGene:27257
PUBCHEM.COMPOUND:174	NCBIGene:166647
PUBCHEM.COMPOUND:312	NCBIGene:161176
PUBCHEM.COMPOUND:6131	NCBIGene:26051
PUBCHEM.COMPOUND:177	NCBIGene:5082
PUBCHEM.COMPOUND:145742	NCBIGene:5704
PUBCHEM.COMPOUND:187	NCBIGene:3359
PUBCHEM.COMPOUND:5957	NCBIGene:2697
PUBCHEM.COMPOUND:6022	NCBIGene:7097
PUBCHEM.COMPOUND:783	NCBIGene:55349
PUBCHEM.COMPOUND:743	NCBIGene:64577
PUBCHEM.COMPOUND:9903	NCBIGene:7433
PUBCHEM.COMPOUND:977	NCBIGene:10229
PUBCHEM.COMPOUND:753	NCBIGene:3676
PUBCHEM.COMPOUND:1117	NCBIGene:387332
PUBCHEM.COMPOUND:175	NCBIGene:30811
PUBCHEM.COMPOUND:312	NCBIGene:10720
PUBCHEM.COMPOUND:311	NCBIGene:54857
PUBCHEM.COMPOUND:612	NCBIGene:3577
PUBCHEM.COMPOUND:783	NCBIGene:224
PUBCHEM.COMPOUND:681	NCBIGene:3612
PUBCHEM.COMPOUND:6657	NCBIGene:6125
PUBCHEM.COMPOUND:10467	NCBIGene:122970
PUBCHEM.COMPOUND:174	NCBIGene:84061
PUBCHEM.COMPOUND:689043	NCBIGene:10864
PUBCHEM.COMPOUND:175	NCBIGene:2058
PUBCHEM.COMPOUND:936	NCBIGene:10135
PUBCHEM.COMPOUND:783	NCBIGene:65985
PUBCHEM.COMPOUND:7427	NCBIGene:6476
PUBCHEM.COMPOUND:2969	NCBIGene:343637
PUBCHEM.COMPOUND:473	NCBIGene:1488
PUBCHEM.COMPOUND:643976	NCBIGene:4728
PUBCHEM.COMPOUND:753	NCBIGene:127731
PUBCHEM.COMPOUND:174	NCBIGene:6632
PUBCHEM.COMPOUND:175	NCBIGene:4211
PUBCHEM.COMPOUND:440113	NCBIGene:4128
PUBCHEM.COMPOUND:1117	NCBIGene:114883
PUBCHEM.COMPOUND:1117	NCBIGene:414
PUBCHEM.COMPOUND:175	NCBIGene:26504
PUBCHEM.COMPOUND:6022	NCBIGene:2047
PUBCHEM.COMPOUND:6131	NCBIGene:92565
PUBCHEM.COMPOUND:222	NCBIGene:27158
PUBCHEM.COMPOUND:679	NCBIGene:55293
PUBCHEM.COMPOUND:753	NCBIGene:8128
PUBCHEM.COMPOUND:190	NCBIGene:4507
PUBCHEM.COMPOUND:312	NCBIGene:5682
PUBCHEM.COMPOUND:71077	NCBIGene:256394
PUBCHEM.COMPOUND:5957	NCBIGene:4090
PUBCHEM.COMPOUND:753	NCBIGene:64802
PUBCHEM.COMPOUND:174	NCBIGene:1073
PUBCHEM.COMPOUND:6912	NCBIGene:4295
PUBCHEM.COMPOUND:6083	NCBIGene:64968
PUBCHEM.COMPOUND:68841	NCBIGene:58490
PUBCHEM.COMPOUND:3082032	NCBIGene:93183
PUBCHEM.COMPOUND:123831	NCBIGene:56341
PUBCHEM.COMPOUND:239	NCBIGene:4329
PUBCHEM.COMPOUND:979	NCBIGene:3081
PUBCHEM.COMPOUND:783	NCBIGene:1103
PUBCHEM.COMPOUND:1014	NCBIGene:54716
PUBCHEM.COMPOUND:119400	NCBIGene:28985
PUBCHEM.COMPOUND:11966160	NCBIGene:55268
PUBCHEM.COMPOUND:441	NCBIGene:339403
PUBCHEM.COMPOUND:175	NCBIGene:51011
PUBCHEM.COMPOUND:6131	NCBIGene:51010
PUBCHEM.COMPOUND:774	NCBIGene:552
PUBCHEM.COMPOUND:783	NCBIGene:761
PUBCHEM.COMPOUND:753	NCBIGene:6845
PUBCHEM.COMPOUND:6031	NCBIGene:23016
PUBCHEM.COMPOUND:612	NCBIGene:2805
PUBCHEM.COMPOUND:6022	NCBIGene:5595
PUBCHEM.COMPOUND:119	NCBIGene:1132
PUBCHEM.COMPOUND:6022	NCBIGene:10125
PUBCHEM.COMPOUND:71080	NCBIGene:151648
PUBCHEM.COMPOUND:5988	NCBIGene:5563
PUBCHEM.COMPOUND:6238	NCBIGene:29785
PUBCHEM.COMPOUND:6557	NCBIGene:79644
PUBCHEM.COMPOUND:5281	NCBIGene:28976
PUBCHEM.COMPOUND:5957	NCBIGene:10446
PUBCHEM.COMPOUND:6306	NCBIGene:4012
PUBCHEM.COMPOUND:6912	NCBIGene:1373
PUBCHEM.COMPOUND:753	NCBIGene:527
PUBCHEM.COMPOUND:439371	NCBIGene:35
PUBCHEM.COMPOUND:6022	NCBIGene:51314
PUBCHEM.COMPOUND:222	NCBIGene:23071
PUBCHEM.COMPOUND:6131	NCBIGene:6041
PUBCHEM.COMPOUND:681	NCBIGene:51289
PUBCHEM.COMPOUND:34755	NCBIGene:10498
PUBCHEM.COMPOUND:1031	NCBIGene:6323
PUBCHEM.COMPOUND:312	NCBIGene:5869
PUBCHEM.COMPOUND:5988	NCBIGene:9262
PUBCHEM.COMPOUND:312	NCBIGene:2878
PUBCHEM.COMPOUND:937	NCBIGene:53637
PUBCHEM.COMPOUND:5526	NCBIGene:2022
PUBCHEM.COMPOUND:753	NCBIGene:256356
PUBCHEM.COMPOUND:92851	NCBIGene:340351
PUBCHEM.COMPOUND:1150	NCBIGene:3357
PUBCHEM.COMPOUND:175	NCBIGene:115294
PUBCHEM.COMPOUND:175	NCBIGene:255220
PUBCHEM.COMPOUND:753	NCBIGene:5876
PUBCHEM.COMPOUND:985	NCBIGene:339122
PUBCHEM.COMPOUND:444493	NCBIGene:140894
